date,total_sales,rolling_28
2016-08-14,761826.1289779,727573.1121835964
2016-08-15,720032.299881,728194.9889285607
2016-08-16,718671.651353,731248.3946097179
2016-08-17,725945.703034,732644.7108965035
2016-08-18,577350.5209386,732592.0977505787
2016-08-19,678767.115815,733739.7213389358
2016-08-20,828986.33584,733978.7879044358
2016-08-21,901870.149939,735907.4476186143
2016-08-22,714866.233843,736531.827324007
2016-08-23,660819.9779755,737890.6863980249
2016-08-24,674613.0479498,738729.6529325286
2016-08-25,554421.529139,739485.5557818463
2016-08-26,646698.272887,738668.1427466357
2016-08-27,791047.534486,734412.2021226
2016-08-28,858802.419759,729443.8257849178
2016-08-29,671845.736816,721453.3019193106
2016-08-30,624711.335056,715993.2482109786
2016-08-31,731430.1240452,714264.1522821214
2016-09-01,718105.570925,717664.9548808357
2016-09-02,837129.587642,722416.2708990822
2016-09-03,1057581.210918,729511.9137210643
2016-09-04,1109985.857533,736857.0716030287
2016-09-05,813763.2950235,740377.3486101606
2016-09-06,751583.025072,744521.7787543393
2016-09-07,738543.916999,747382.0102145893
2016-09-08,595849.2986095,747350.58230975
2016-09-09,658969.026968,744254.3866604251
2016-09-10,915938.559049,751434.1238026429
2016-09-11,1017369.2242663,760560.6629200857
2016-09-12,678776.4591265,759087.2400359965
2016-09-13,603427.946974,754971.3934510321
2016-09-14,624262.071976,751339.8351989608
2016-09-15,568324.812986,751017.4884863679
2016-09-16,691912.601466,751486.9701167607
2016-09-17,899219.297508,753995.2901763321
2016-09-18,1018662.657394,758166.4511568678
2016-09-19,681159.341976,756962.6335901892
2016-09-20,650980.3219717001,756611.2173043394
2016-09-21,666928.400013,756336.7655923107
2016-09-22,533276.332017,755581.5799808108
2016-09-23,663685.9846653,756188.2839728928
2016-09-24,861830.389997,758716.2430982857
2016-09-25,952352.5509251,762057.3192113608
2016-09-26,664217.4402937,761784.88004985
2016-09-27,587908.3278165,760470.4869341536
2016-09-28,631761.1750463,756910.8816127643
2016-09-29,520744.9210333,749862.286973775
2016-09-30,703198.490806,745079.0335153465
2016-10-01,1175033.65823,749273.7637764893
2016-10-02,1256480.1709663,754505.7035419643
2016-10-03,833060.55889,755194.8915371964
2016-10-04,724113.096039,754213.8226431607
2016-10-05,749712.3000211,754612.6934653785
2016-10-06,581429.340158,754097.6949492536
2016-10-07,797612.239327,759049.2382477892
2016-10-08,932551.706831,759642.5649542892
2016-10-09,1088251.479908,762174.07408435
2016-10-10,725312.8469015,763836.0879334571
2016-10-11,625271.993952,764616.2324683858
2016-10-12,665126.077693,766075.6612439927
2016-10-13,558859.8909975,765737.6283158322
2016-10-14,667954.207226,764881.9713786894
2016-10-15,890613.591114,764574.6247217607
2016-10-16,1104504.6882152,767640.4115368036
2016-10-17,710456.4240015,768686.7358948572
2016-10-18,630638.592023,767960.2455395464
2016-10-19,647823.468973,767277.9265738322
2016-10-20,583001.280078,769053.8175760107
2016-10-21,669453.5420583,769259.8017686178
2016-10-22,843626.415914,768609.6598370821
2016-10-23,1022953.689959,771131.1290882928
2016-10-24,668507.6451983,771284.3506920285
2016-10-25,610590.8979547,772094.4424826786
2016-10-26,633413.8905697,772153.4680370857
2016-10-27,544361.4798829,772996.9165674286
2016-10-28,638838.252231,770698.3366183214
2016-10-29,841074.6969995,758771.2308600892
2016-10-30,954838.191008,747998.3030044356
2016-10-31,654923.5029715,741636.2652930607
2016-11-01,811832.445984,744769.0992196678
2016-11-02,969033.618953,752602.0034672357
2016-11-03,793811.6841115,760187.0871798608
2016-11-04,858468.216477,762360.5149352179
2016-11-05,887751.298669,760760.5003580035
2016-11-06,1140367.104134,762621.7726517894
2016-11-07,849451.0429045,767055.2796518964
2016-11-08,767439.628434,772132.6951691107
2016-11-09,790276.839009,776602.3652161108
2016-11-10,588241.7590247,777651.7176456535
2016-11-11,713396.4541223,779274.6550348073
2016-11-12,929802.771943,780674.2686358428
2016-11-13,1188982.232398,783691.3237852285
2016-11-14,735723.172977,784593.7076772107
2016-11-15,691801.6290437999,786778.1018565249
2016-11-16,830431.7415873,793299.8258784643
2016-11-17,615228.2560159,794450.7893048179
2016-11-18,738265.552222,796908.3610963786
2016-11-19,935656.0010137,800195.1319927964
2016-11-20,1125178.987911,803846.0354910821
2016-11-21,773762.280859,807605.1296218215
2016-11-22,690281.251004,810451.2136592964
2016-11-23,753685.041456,814746.6119052358
2016-11-24,595457.3062203,816571.4628458571
2016-11-25,737819.484836,820106.5068674643
2016-11-26,908066.823384,822499.0828097679
2016-11-27,1056721.5920875,826137.7757054643
2016-11-28,752583.7680527,829625.6423155072
2016-11-29,645760.5082353,823694.501681625
2016-11-30,767361.704324,816491.9333020179
2016-12-01,843603.315088,818270.2058368928
2016-12-02,853454.930795,818091.1599196785
2016-12-03,1113440.567059,826151.4909336072
2016-12-04,1276195.0362097,831002.4885077393
2016-12-05,896824.938971,832694.4133672571
2016-12-06,932546.385931,838591.0832778643
2016-12-07,867653.7351403,841354.5438539821
2016-12-08,674077.382905,844420.1018497071
2016-12-09,774941.923982,846618.1543446964
2016-12-10,920050.745917,846269.8677009108
2016-12-11,1119324.243986,843782.0824004821
2016-12-12,844251.703802,847658.1013585179
2016-12-13,747161.615593,849635.2437352751
2016-12-14,829763.2190675,849611.3679309965
2016-12-15,747641.1828753001,854340.4010331178
2016-12-16,918899.786306,860791.6236789749
2016-12-17,1071655.6282493,865648.7532231035
2016-12-18,1260471.9085900001,870480.6432473536
2016-12-19,1028242.8227987,879569.2340309144
2016-12-20,1080402.388032,893502.1317819144
2016-12-21,1181307.3270735,908774.3562682535
2016-12-22,1135849.391084,928074.0735848144
2016-12-23,1282145.5171351,947514.2890240679
2016-12-24,1246837.8430543,959613.2540122928
2016-12-26,1032770.748898,958757.8667555249
2016-12-27,842475.490118,961968.2854007144
2016-12-28,951533.7138481,972888.7570297428
2016-12-29,894108.236835,977415.4189051358
2016-12-30,1163643.0379923,988845.4090088607
2016-12-31,1109012.812049,997972.4761965036
2017-01-01,12082.500997,958638.2595514321
2017-01-02,1402306.370834,963142.2357880144
2017-01-03,1104377.0798245,970554.8122470679
2017-01-04,990093.463742,972610.0650260322
2017-01-05,777620.9540695,969394.6085592179
2017-01-06,839600.237989,975306.1390979321
2017-01-07,1103806.298949,987051.2953467536
2017-01-08,1192543.750978,996783.1883846464
2017-01-09,793724.8969065,985154.6402746643
2017-01-10,742635.5692609,981525.4926124822
2017-01-11,770742.690065,982367.673843625
2017-01-12,629635.794004,975220.2658056428
2017-01-13,768898.9443882,975979.4715739609
2017-01-14,1021050.536226,979627.7126425321
2017-01-15,1175725.165838,983344.4818421286
2017-01-16,824488.666175,967773.6517558786
2017-01-17,750836.542952,957866.2846184963
2017-01-18,782656.0246723,947232.4859270786
2017-01-19,606949.7448793,926719.7151344286
2017-01-20,725703.6910875,912071.6544202678
2017-01-21,1072721.724905,904592.2332691929
2017-01-22,1148214.358454,901069.9659620393
2017-01-23,798133.612125,892690.0682201466
2017-01-24,721275.774781,888361.5069581108
2017-01-25,744342.5929227,880961.8240679179
2017-01-26,576515.5369877,869619.2276448
2017-01-27,722113.958837,853850.3319606821
2017-01-28,977850.40585,849165.9603107178
2017-01-29,1075166.993043,887133.263598075
2017-01-30,698123.768037,861983.8849267535
2017-01-31,778222.285925,850335.4994303428
2017-02-01,961777.382874,849324.2108279143
2017-02-02,748882.732615,848297.8457759678
2017-02-03,834667.1519293,848121.6641309785
2017-02-04,1132788.541413,849156.7442189787
2017-02-05,1151987.631095,847708.3113660143
2017-02-06,786672.394181,847456.436268675
2017-02-07,739431.213302,847341.9949844285
2017-02-08,783605.377185,847801.3766672856
2017-02-09,624387.487899,847613.9371635357
2017-02-10,752207.2398545,847017.8048587607
2017-02-11,944924.65301,844299.0233153321
2017-02-12,1074820.900014,840695.2995359037
2017-02-13,794314.4320675,839617.6483177786
2017-02-14,642613.187069,835752.5284648143
2017-02-15,745780.355084,834435.5402652322
2017-02-16,645968.2570671,835829.0585576536
2017-02-17,758855.71279,837013.0593327429
2017-02-18,1063394.844003,836679.9564433858
2017-02-19,858897.1230135,826347.1980347965
2017-02-20,759120.0599607,824953.8568860714
2017-02-21,717807.6770255,824829.9962519464
2017-02-22,739388.0344027,824653.047733375
2017-02-23,675578.500156,828191.0107036715
2017-02-24,816197.498952,831551.13713635
2017-02-25,1026011.2228075,833271.1663134036
2017-02-26,775708.987978,822576.2375610822
2017-02-27,744956.948138,824248.8511361179
2017-02-28,949366.8290505,830361.1562477428
2017-03-01,1008521.709962,832030.5965008857
2017-03-02,836225.179072,835149.9695886357
2017-03-03,882639.776274,836863.2776009465
2017-03-04,1125736.3470592,836611.4135168821
2017-03-05,1196983.690104,838218.4156243465
2017-03-06,790143.2410905,838342.3744425429
2017-03-07,761866.729975,839143.64289515
2017-03-08,781046.6619577,839052.2602084607
2017-03-09,653901.1919827,840106.321068593
2017-03-10,773855.30685,840879.4663184322
2017-03-11,1001174.4340065,842888.3870683071
2017-03-12,1146006.826973,845430.7416025571
2017-03-13,754390.380036,844004.8826014323
2017-03-14,700998.0346447,846090.0557291358
2017-03-15,815621.887369,848584.3961678857
2017-03-16,699108.166824,850482.250087775
2017-03-17,812306.77427,852391.2165692037
2017-03-18,1038906.566154,851516.6352174536
2017-03-19,1157140.638587,862168.1893450785
2017-03-20,826428.90991,864572.0768432679
2017-03-21,746620.926177,865601.1214558213
2017-03-22,767880.804934,866618.7204033679
2017-03-23,670848.010029,866449.7743274036
2017-03-24,787914.125515,865439.6538475107
2017-03-25,1038139.316887,865872.8000646357
2017-03-26,1101557.476706,877510.2460906357
2017-03-27,784103.265042,878908.3288372072
2017-03-28,702943.9485770001,870107.5116774393
2017-03-29,824632.985033,863540.0572156893
2017-03-30,637624.340998,856447.1701416179
2017-03-31,878750.03788,856308.2509132607
2017-04-01,1463083.962459,868356.3800346822
2017-04-02,1138650.058898,866273.0360630393
2017-04-03,835191.622029,867881.9068108428
2017-04-04,835602.6360017,870515.3320260822
2017-04-05,846631.307907,872857.6408099858
2017-04-06,683059.570103,873899.0114571393
2017-04-07,765502.211925,873600.6866383894
2017-04-08,988591.469958,873151.2950652286
2017-04-09,1101713.657101,871569.3961412285
2017-04-10,739392.130988,871033.7443895143
2017-04-11,741331.430196,872474.2228020608
2017-04-12,791762.312883,871622.0951418465
2017-04-13,737029.565183,872976.430797525
2017-04-14,740889.486829,870425.8133889178
2017-04-15,898610.217928,865415.2295237036
2017-04-16,985493.795113,859284.9851139178
2017-04-17,775916.9059055,857480.9849709
2017-04-18,717196.315762,856430.1060275072
2017-04-19,735733.2142477001,855281.9777887107
2017-04-20,675804.0219027,855458.9782127714
2017-04-21,795795.893872,855740.4699398072
2017-04-22,974952.817869,853483.8092605928
2017-04-23,1140070.2748035,854859.2663355035
2017-04-24,755072.530945,853822.4544034678
2017-04-25,718996.080637,854395.7448341821
2017-04-26,781159.2829995,852843.1126187
2017-04-27,624910.0260955,852389.0299436107
2017-04-28,797636.6251025,849492.1223444144
2017-04-29,1068279.815941,835391.9742544856
2017-04-30,1041249.2479705,831913.3738642178
2017-05-01,1306699.366897,848752.9361809322
2017-05-02,907324.094113,851314.4168277642
2017-05-03,924247.257204,854086.4150169428
2017-05-04,716654.608983,855286.2378340857
2017-05-05,780798.407016,855832.5305159072
2017-05-06,1039417.861868,857647.7587984073
2017-05-07,1227380.607924,862135.8641849429
2017-05-08,776307.495015,863454.2700430499
2017-05-09,715811.198881,862542.8332103714
2017-05-10,766101.907094,861626.3901464784
2017-05-11,648650.413039,858469.9918556215
2017-05-12,764812.415784,859324.3821754428
2017-05-13,1116976.891153,867123.1919334785
2017-05-14,884199.9138385,863505.5533165323
2017-05-15,823035.572122,865188.3628242643
2017-05-16,807803.8950783,868424.3477998463
2017-05-17,841407.607944,872198.433289
2017-05-18,628487.989962,870508.5750054036
2017-05-19,773775.4378677,869722.1301481072
2017-05-20,1035667.381833,871890.5074325356
2017-05-21,1201938.886229,874100.1006977322
2017-05-22,778935.156126,874952.3373113393
2017-05-23,723151.767982,875100.7547165178
2017-05-24,746303.6271255,873855.909863875
2017-05-25,620108.24391,873684.4176429643
2017-05-26,984511.1521135,880358.5078933572
2017-05-27,932219.893144,875499.2249363215
2017-05-28,1061771.636907,876232.1673983393
2017-05-29,776813.137038,857307.6591890893
2017-05-30,742471.2769905,851420.0585775714
2017-05-31,858062.149411,849056.3047278215
2017-06-01,766859.172845,850849.32486575
2017-06-02,918421.319125,855764.4288696429
2017-06-03,1176138.109152,860647.2948440714
2017-06-04,1376511.520495,865973.3988644643
2017-06-05,912693.8511,870844.3401532143
2017-06-06,805546.647956,874049.1776201787
2017-06-07,842979.8370823,876794.8179769035
2017-06-08,667099.801025,877453.7246906894
2017-06-09,795116.1360699,878536.0004151857
2017-06-10,993732.684049,874134.421590043
2017-06-11,1213673.946877,885901.3513414179
2017-06-12,768349.7589517,883948.2865853356
2017-06-13,729412.959849,881148.6103271464
2017-06-14,785885.9088963,879165.6925040142
2017-06-15,660338.346974,880303.2052544429
2017-06-16,834786.4275550001,882482.1691718464
2017-06-17,1096133.5508865,884641.6752094714
2017-06-18,965144.121179,876184.7193148285
2017-06-19,791146.393731,876620.8349435786
2017-06-20,787326.7170395,878912.7974099179
2017-06-21,766159.0112892,879621.9182729071
2017-06-22,609868.8309586,879256.2249532143
2017-06-23,761049.7450639,871275.4604157285
2017-06-24,963268.227135,872384.3294868356
2017-06-25,1092610.858614,873485.7302620857
2017-06-26,755367.8450665,872719.8269773892
2017-06-27,682218.468913,870567.9409746213
2017-06-28,731896.9850105,866062.0422460322
2017-06-29,630811.802872,861203.2076041392
2017-06-30,802273.1392327,857055.0583222714
2017-07-01,1207529.921868,858176.1944907
2017-07-02,1296379.2175535,855314.3265285036
2017-07-03,925143.408816,855758.9535897893
2017-07-04,832359.2860137,856716.5478061356
2017-07-05,844301.613116,856763.7540930536
2017-07-06,700272.0099567,857948.4758406142
2017-07-07,805792.302193,858329.7674878679
2017-07-08,998347.1930085,858494.5713792786
2017-07-09,1100833.322376,854464.5490756714
2017-07-10,804158.8610365,855743.4455787
2017-07-11,730534.767701,855783.5101448429
2017-07-12,748799.9959087,854459.0132524286
2017-07-13,629651.3629294999,853363.0495365536
2017-07-14,765489.6173932999,850888.1634593501
2017-07-15,969077.125075,846350.4339660822
2017-07-16,1100803.699023,851195.4188890822
2017-07-17,818325.522149,852166.1020468678
2017-07-18,730133.70894,850123.4946147428
2017-07-19,767978.778078,850188.4862857714
2017-07-20,688288.067857,852989.1733178572
2017-07-21,782418.2992188,853752.3359662464
2017-07-22,932902.046681,852667.8295214607
2017-07-23,1024288.741245,850227.7539011393
2017-07-24,816564.327096,852413.3425450501
2017-07-25,713581.632609,853533.4555341928
2017-07-26,740653.044167,853846.1719326393
2017-07-27,659849.8270588,854883.2442250251
2017-07-28,835099.6822035,856055.6207596965
2017-07-29,1032310.865737,849797.7973264464
2017-07-30,1123752.4779517,843632.5566263822
2017-07-31,885856.8408705,842229.4649140429
2017-08-01,988527.763204,847806.910527982
2017-08-02,964712.016051,852107.282061375
2017-08-03,728068.485132,853100.0133176359
2017-08-04,827775.686128,853885.1341724572
2017-08-05,965693.650492,852718.9362254393
2017-08-06,1049559.164277,850887.7162933322
2017-08-07,797464.963817,850648.6485354928
2017-08-08,717766.3491055,850192.6335856535
2017-08-09,734139.67401,849669.0506607
2017-08-10,651386.9119697,850445.3202692785
2017-08-11,826373.722022,852619.7525774464
2017-08-12,792630.5350785,846318.088649
2017-08-13,865639.677471,837919.3735935715
2017-08-14,760922.4060808,835869.2623054215
2017-08-15,762661.935939,837030.9846982429
