date,store_nbr,family,sales,pred,err2
2017-08-12,28,DAIRY,838.0,910.4982872574383,0.006868930068570565
2017-08-13,28,DAIRY,1434.0,1395.4792676099703,0.0007404161473937372
2017-08-14,28,DAIRY,735.0,916.4485555337903,0.04856134556174647
2017-08-15,28,DAIRY,1047.0,943.3297415764633,0.010850025817932905
2017-07-31,28,DELI,357.189,389.520628218614,0.007468418642464866
2017-08-01,28,DELI,471.77,494.9516869705972,0.002291489449339683
2017-08-02,28,DELI,313.744,361.0306898475585,0.019591426447977834
2017-08-03,28,DELI,365.206,340.63348630413134,0.004824348704735487
2017-08-04,28,DELI,431.276,446.2975394725417,0.0011668875942948305
2017-08-05,28,DELI,364.749,414.13198592410185,0.016040020430573183
2017-08-06,28,DELI,724.934,561.106241382179,0.06541738643816014
2017-08-07,28,DELI,320.637,352.17125974605676,0.008747769976591322
2017-08-08,28,DELI,319.171,362.6358368120884,0.016204701998882597
2017-08-09,28,DELI,254.604,283.221322867043,0.01126227550716057
2017-08-10,28,DELI,239.448,283.3310133434466,0.028101576853827442
2017-08-11,28,DELI,479.409,475.1478480314557,7.937764546803679e-05
2017-08-12,28,DELI,397.906,388.74525008991515,0.0005397480975482954
2017-08-13,28,DELI,478.18,517.3394753874124,0.0061707428238215855
2017-08-14,28,DELI,249.029,345.5398111707802,0.10655053609327314
2017-08-15,28,DELI,376.378,375.6579246671885,3.6478086423169693e-06
2017-07-31,28,EGGS,374.0,416.87824719103,0.011721113067259927
2017-08-01,28,EGGS,409.0,375.4340321327292,0.007295609694410946
2017-08-02,28,EGGS,269.0,240.11133749659817,0.012805898715855434
2017-08-03,28,EGGS,186.0,216.99692783318793,0.02352307876502826
2017-08-04,28,EGGS,107.0,225.74462713203806,0.550108753191987
2017-08-05,28,EGGS,182.0,273.89783231935536,0.16557848006938047
2017-08-06,28,EGGS,447.0,420.1809769877377,0.0038106690778993463
2017-08-07,28,EGGS,399.0,382.65233998382894,0.0017412067253955298
2017-08-08,28,EGGS,218.0,280.68321840071934,0.06335861413912053
2017-08-09,28,EGGS,141.0,185.1843375241318,0.07339232957857034
2017-08-10,28,EGGS,123.0,178.03418984304463,0.13490578356129648
2017-08-11,28,EGGS,209.0,251.96681086025967,0.03465210806748688
2017-08-12,28,EGGS,266.0,246.74046344281038,0.0056050644837550454
2017-08-13,28,EGGS,285.0,377.08294855886527,0.07790897999337963
2017-08-14,28,EGGS,286.0,382.4451564031556,0.08393442588752165
2017-08-15,28,EGGS,301.0,291.9319411438086,0.0009294399820492423
2017-07-31,28,FROZEN FOODS,61.0,59.38138819152471,0.0006997860810940132
2017-08-01,28,FROZEN FOODS,123.0,70.13597650938816,0.3087895512661448
2017-08-02,28,FROZEN FOODS,61.0,62.28474495250041,0.0004206567794285992
2017-08-03,28,FROZEN FOODS,36.0,62.78750382969031,0.2966320692615343
2017-08-04,28,FROZEN FOODS,91.0,65.50156881688319,0.1053411659176234
2017-08-05,28,FROZEN FOODS,137.0,141.08134602996287,0.0008494932675436441
2017-08-06,28,FROZEN FOODS,101.0,106.09377615578173,0.0023748126994589083
2017-08-07,28,FROZEN FOODS,41.0,54.25681581200053,0.075252602269217
2017-08-08,28,FROZEN FOODS,66.0,55.53526942538376,0.02884152865318355
2017-08-09,28,FROZEN FOODS,43.159,54.56909182589524,0.05282200701318047
2017-08-10,28,FROZEN FOODS,77.0,58.408754444655656,0.07412944450866416
2017-08-11,28,FROZEN FOODS,106.0,89.93587311124205,0.026462917287719705
2017-08-12,28,FROZEN FOODS,118.0,144.45796944346347,0.04030605599603287
2017-08-13,28,FROZEN FOODS,86.95,104.23183674661492,0.03218343215270809
2017-08-14,28,FROZEN FOODS,36.0,54.30011048759199,0.1614890435056561
2017-08-15,28,FROZEN FOODS,73.0,58.91306949951575,0.04459294765253653
2017-07-31,28,GROCERY I,5370.203,5222.03314945153,0.000782522829679205
2017-08-01,28,GROCERY I,7927.625,5840.260801943814,0.09335039218113579
2017-08-02,28,GROCERY I,5644.977,4040.602600436556,0.11175780015970165
2017-08-03,28,GROCERY I,4492.883,4118.75910317605,0.007555511820662998
2017-08-04,28,GROCERY I,4051.758,3934.132365442828,0.0008674861436885794
2017-08-05,28,GROCERY I,5219.359,5397.039212523843,0.0011202144831080438
2017-08-06,28,GROCERY I,9061.992,7262.0010795897715,0.04902070234122453
2017-08-07,28,GROCERY I,3864.461,4785.0371084690505,0.04563427024170273
2017-08-08,28,GROCERY I,4040.906,4618.261333214753,0.017827175109324387
2017-08-09,28,GROCERY I,2973.844,3416.773536804655,0.019264808686036455
2017-08-10,28,GROCERY I,3441.32,3633.857617027364,0.002962001985768436
2017-08-11,28,GROCERY I,5148.172,4717.974894676773,0.007611573531053407
2017-08-12,28,GROCERY I,9841.523,4907.872775657519,0.4839536078817555
2017-08-13,28,GROCERY I,11002.664,6571.503750477975,0.2655685749867002
2017-08-14,28,GROCERY I,6050.031,4645.030371237172,0.0698098300958263
2017-08-15,28,GROCERY I,4808.164,4796.316392858176,6.084054840661064e-06
2017-07-31,28,GROCERY II,20.0,6.63948200417959,1.0225105498179161
2017-08-01,28,GROCERY II,26.0,10.058737044207753,0.796763444372895
2017-08-02,28,GROCERY II,16.0,8.57118204266742,0.3300004206568905
2017-08-03,28,GROCERY II,14.0,8.27355189077577,0.2312491667538465
2017-08-04,28,GROCERY II,13.0,8.89688409398209,0.12029615428949084
2017-08-05,28,GROCERY II,28.0,12.244255853147903,0.6142356786453794
2017-08-06,28,GROCERY II,28.0,15.62435542178014,0.3096110239326171
2017-08-07,28,GROCERY II,13.0,7.665588652358891,0.23010966681601028
2017-08-08,28,GROCERY II,25.0,8.130923015909412,1.0950152248071303
2017-08-09,28,GROCERY II,8.0,7.5773474449680505,0.002313597227824684
2017-08-10,28,GROCERY II,5.0,7.986238042636372,0.16316334806511607
2017-08-11,28,GROCERY II,18.0,11.809477821048219,0.15543592277550924
2017-08-12,28,GROCERY II,21.0,12.43278465540529,0.24338841917834464
2017-08-13,28,GROCERY II,47.0,14.856621483854422,1.2268084154315941
2017-08-14,28,GROCERY II,24.0,7.584635544005938,1.1425510239862762
2017-08-15,28,GROCERY II,21.0,8.189755890504273,0.7620470796312054
2017-07-31,28,HARDWARE,0.0,0.8476961824799225,0.37692177876996574
2017-08-01,28,HARDWARE,3.0,1.0225741038334661,0.4650194581675522
2017-08-02,28,HARDWARE,0.0,0.8777342580089339,0.3969829981647383
2017-08-03,28,HARDWARE,1.0,0.8326703809830782,0.007634050348478192
2017-08-04,28,HARDWARE,5.0,0.8287771908374428,1.4116099521469883
2017-08-05,28,HARDWARE,0.0,1.2518314845180696,0.6589281238320978
2017-08-06,28,HARDWARE,2.0,1.488586104647354,0.03493070127066914
2017-08-07,28,HARDWARE,0.0,0.8203231316030817,0.35881780833612426
2017-08-08,28,HARDWARE,0.0,0.8702102394286146,0.3919396693511916
2017-08-09,28,HARDWARE,1.0,0.8178244248555159,0.009121542247768849
2017-08-10,28,HARDWARE,0.0,0.8762867472643057,0.3960118059279644
2017-08-11,28,HARDWARE,0.0,1.2587310811425478,0.6639042336769031
2017-08-12,28,HARDWARE,0.0,1.3202055228243945,0.708384433792113
2017-08-13,28,HARDWARE,2.0,1.460277344825873,0.03933804288017278
2017-08-14,28,HARDWARE,0.0,0.8463900050652617,0.3760539569283099
2017-08-15,28,HARDWARE,0.0,0.8568771519628043,0.38303241496399315
2017-07-31,28,HOME AND KITCHEN I,16.0,29.864189014124943,0.3556729644027884
2017-08-01,28,HOME AND KITCHEN I,45.0,38.54288898241743,0.022878231304965788
2017-08-02,28,HOME AND KITCHEN I,31.0,31.566718696986836,0.00030817680441295726
2017-08-03,28,HOME AND KITCHEN I,28.0,30.269458315062696,0.005677022504081452
2017-08-04,28,HOME AND KITCHEN I,38.0,25.92924875582076,0.13715811209608028
2017-08-05,28,HOME AND KITCHEN I,52.0,42.35672893498082,0.04033268848140982
2017-08-06,28,HOME AND KITCHEN I,61.0,45.19906076817912,0.0865388817079065
2017-08-07,28,HOME AND KITCHEN I,17.0,26.546415583766915,0.18105081454182206
2017-08-08,28,HOME AND KITCHEN I,17.0,27.17862289692594,0.20087596065228286
2017-08-09,28,HOME AND KITCHEN I,18.0,24.475292517418126,0.08600734123389688
2017-08-10,28,HOME AND KITCHEN I,23.0,26.43608520250299,0.017903856912363996
2017-08-11,28,HOME AND KITCHEN I,35.0,32.060562903954526,0.007255260929714773
2017-08-12,28,HOME AND KITCHEN I,29.0,41.94436965558589,0.12867154943247902
2017-08-13,28,HOME AND KITCHEN I,39.0,41.56541275409635,0.003864184139941033
2017-08-14,28,HOME AND KITCHEN I,40.0,26.271836867536216,0.16623357087152368
2017-08-15,28,HOME AND KITCHEN I,38.0,27.735367138668245,0.09328930377189473
2017-07-31,28,HOME AND KITCHEN II,16.0,17.64749554155042,0.008555973556719635
2017-08-01,28,HOME AND KITCHEN II,25.0,19.88816112480317,0.047923336289493204
2017-08-02,28,HOME AND KITCHEN II,14.0,16.742156141884195,0.028188163425176556
2017-08-03,28,HOME AND KITCHEN II,15.0,19.713296263699792,0.06666058036446308
2017-08-04,28,HOME AND KITCHEN II,31.0,14.331865710250712,0.5414053397684446
2017-08-05,28,HOME AND KITCHEN II,36.0,28.294631794567632,0.054528614746435375
2017-08-06,28,HOME AND KITCHEN II,25.0,32.957794426702804,0.0713006817832034
2017-08-07,28,HOME AND KITCHEN II,18.0,18.660539711666136,0.0011679024272207045
2017-08-08,28,HOME AND KITCHEN II,6.0,14.855651559084079,0.6684956830043055
2017-08-09,28,HOME AND KITCHEN II,12.0,16.152542616897776,0.07683821157306041
2017-08-10,28,HOME AND KITCHEN II,14.0,16.682861608462797,0.02707528695815514
2017-08-11,28,HOME AND KITCHEN II,42.0,22.58261962493352,0.3608286341415189
2017-08-12,28,HOME AND KITCHEN II,12.0,24.688303402158034,0.4638786982984085
2017-08-13,28,HOME AND KITCHEN II,17.0,35.364727211166674,0.49452893682719307
2017-08-14,28,HOME AND KITCHEN II,19.0,21.68759365814515,0.01589767098487064
2017-08-15,28,HOME AND KITCHEN II,13.0,18.711621234736104,0.11706733594723234
2017-07-31,28,HOME APPLIANCES,1.0,0.24449685457439022,0.22507041315246573
2017-08-01,28,HOME APPLIANCES,0.0,0.2043266509354478,0.034566475027618046
2017-08-02,28,HOME APPLIANCES,2.0,0.1408859220372319,0.9347161686865288
2017-08-03,28,HOME APPLIANCES,1.0,0.11760838112879193,0.3386729633243409
2017-08-04,28,HOME APPLIANCES,1.0,0.08334045883502406,0.3758890294933382
2017-08-05,28,HOME APPLIANCES,1.0,0.3055685495310838,0.181909555611646
2017-08-06,28,HOME APPLIANCES,0.0,0.3974259747556945,0.11197854522734754
2017-08-07,28,HOME APPLIANCES,2.0,0.16340559991799378,0.897302876917749
2017-08-08,28,HOME APPLIANCES,5.0,0.15583858789616217,2.712389421708592
2017-08-09,28,HOME APPLIANCES,0.0,0.11768205145603237,0.01237810754763357
2017-08-10,28,HOME APPLIANCES,1.0,0.13815231796653965,0.3178039226822053
2017-08-11,28,HOME APPLIANCES,2.0,0.3757877306043402,0.6077540610454014
2017-08-12,28,HOME APPLIANCES,0.0,0.39996852111282166,0.11319843525010076
2017-08-13,28,HOME APPLIANCES,0.0,0.3981623256792916,0.1123313876078811
2017-08-14,28,HOME APPLIANCES,0.0,0.19476368569883726,0.031665637786942646
2017-08-15,28,HOME APPLIANCES,1.0,0.2040935278046184,0.25747521450141514
2017-07-31,28,HOME CARE,299.0,324.6152557745481,0.006713182440235439
2017-08-01,28,HOME CARE,420.0,418.2102225938662,1.8150284020482728e-05
2017-08-02,28,HOME CARE,346.0,272.7427274997224,0.056233513503953385
2017-08-03,28,HOME CARE,245.0,285.21491056519307,0.02292542060282442
2017-08-04,28,HOME CARE,159.0,240.561365176684,0.1697025764971606
2017-08-05,28,HOME CARE,293.0,365.11418120533165,0.04812121728878951
2017-08-06,28,HOME CARE,564.0,511.7840621517101,0.009403356624103281
2017-08-07,28,HOME CARE,230.0,288.2781318305856,0.05061190974511459
2017-08-08,28,HOME CARE,228.0,291.97737722657985,0.06069984811368215
2017-08-09,28,HOME CARE,146.0,202.15581638830423,0.10467856271643323
2017-08-10,28,HOME CARE,178.0,217.85932631458735,0.04041843742027884
2017-08-11,28,HOME CARE,256.0,280.6828585881696,0.008409942428605816
2017-08-12,28,HOME CARE,296.0,313.2885510152012,0.0032012259475508757
2017-08-13,28,HOME CARE,359.0,450.2645554996359,0.05105328212818853
2017-08-14,28,HOME CARE,208.0,279.0774980176049,0.08569207741890628
2017-08-15,28,HOME CARE,311.0,298.86697657071335,0.0015732505798597785
2017-07-31,28,LADIESWEAR,0.0,0.0,0.0
2017-08-01,28,LADIESWEAR,0.0,0.0,0.0
2017-08-02,28,LADIESWEAR,0.0,0.0,0.0
2017-08-03,28,LADIESWEAR,0.0,0.0,0.0
2017-08-04,28,LADIESWEAR,0.0,0.0,0.0
2017-08-05,28,LADIESWEAR,0.0,0.0,0.0
2017-08-06,28,LADIESWEAR,0.0,0.0,0.0
2017-08-07,28,LADIESWEAR,0.0,0.0,0.0
2017-08-08,28,LADIESWEAR,0.0,0.0,0.0
2017-08-09,28,LADIESWEAR,0.0,0.0,0.0
2017-08-10,28,LADIESWEAR,0.0,0.0,0.0
2017-08-11,28,LADIESWEAR,0.0,0.0,0.0
2017-08-12,28,LADIESWEAR,0.0,0.0,0.0
2017-08-13,28,LADIESWEAR,0.0,0.0,0.0
2017-08-14,28,LADIESWEAR,0.0,0.0,0.0
2017-08-15,28,LADIESWEAR,0.0,0.0,0.0
2017-07-31,28,LAWN AND GARDEN,1.0,3.361294764836399,0.6078101465567999
2017-08-01,28,LAWN AND GARDEN,9.0,6.8486962757926,0.05867908126217921
2017-08-02,28,LAWN AND GARDEN,12.0,4.784717524858256,0.6556623925720375
2017-08-03,28,LAWN AND GARDEN,5.0,4.877151888800012,0.0004279601328286231
2017-08-04,28,LAWN AND GARDEN,1.0,4.878066601449306,1.16225803453124
2017-08-05,28,LAWN AND GARDEN,2.0,8.029891415398733,1.2142454357860517
2017-08-06,28,LAWN AND GARDEN,4.0,6.935746607903771,0.2133881271510944
2017-08-07,28,LAWN AND GARDEN,1.0,3.531299003280025,0.6688973898673195
2017-08-08,28,LAWN AND GARDEN,6.0,5.187675550680786,0.015215382790238952
2017-08-09,28,LAWN AND GARDEN,8.0,4.24772175761649,0.2909853137926121
2017-08-10,28,LAWN AND GARDEN,4.0,5.226202995791392,0.04810510653432569
2017-08-11,28,LAWN AND GARDEN,11.0,7.761843828275945,0.09891042882991928
2017-08-12,28,LAWN AND GARDEN,10.0,10.419694887422382,0.00140206913841266
2017-08-13,28,LAWN AND GARDEN,8.0,6.897054991375211,0.017091554794243253
2017-08-14,28,LAWN AND GARDEN,9.0,3.274310543358904,0.7224358774551556
2017-08-15,28,LAWN AND GARDEN,9.0,6.772722362450268,0.06348617052868126
2017-07-31,28,LINGERIE,7.0,4.936859624813116,0.08895976179752375
2017-08-01,28,LINGERIE,5.0,6.007461788188263,0.024092032057453576
2017-08-02,28,LINGERIE,5.0,5.756540827557875,0.014101937267486464
2017-08-03,28,LINGERIE,4.0,4.834020358847139,0.02379875426263836
2017-08-04,28,LINGERIE,2.0,4.846125980021751,0.44511170924332377
2017-08-05,28,LINGERIE,5.0,8.017937924459657,0.16602057711006693
2017-08-06,28,LINGERIE,12.0,7.883190485248848,0.1449999396935027
2017-08-07,28,LINGERIE,8.0,4.677821864738801,0.21220477276081592
2017-08-08,28,LINGERIE,6.0,4.231921080547185,0.08475761958590212
2017-08-09,28,LINGERIE,5.0,4.291508208465657,0.015789470149537917
2017-08-10,28,LINGERIE,3.0,4.046404921994066,0.05400126937373519
2017-08-11,28,LINGERIE,13.0,5.732393448466813,0.5360093737739967
2017-08-12,28,LINGERIE,2.0,7.662968991133686,1.124544053534926
2017-08-13,28,LINGERIE,8.0,7.555121041803478,0.002569934503031551
2017-08-14,28,LINGERIE,1.0,4.675941091111895,1.088035079348586
2017-08-15,28,LINGERIE,7.0,4.346662111760452,0.16238407929506152
2017-07-31,28,"LIQUOR,WINE,BEER",18.0,22.553606881388944,0.04615622044977817
2017-08-01,28,"LIQUOR,WINE,BEER",23.0,36.057093045318695,0.18870852790854523
2017-08-02,28,"LIQUOR,WINE,BEER",24.0,33.29522872510871,0.09993843954323232
2017-08-03,28,"LIQUOR,WINE,BEER",53.0,39.58889985542141,0.08150420888266822
2017-08-04,28,"LIQUOR,WINE,BEER",61.0,77.35354254046257,0.054801310382297505
2017-08-05,28,"LIQUOR,WINE,BEER",174.0,106.1099788169844,0.2410120959374277
2017-08-06,28,"LIQUOR,WINE,BEER",46.0,67.0479440103211,0.13694804057682325
2017-08-07,28,"LIQUOR,WINE,BEER",33.0,24.310428300611125,0.08710999727174429
2017-08-08,28,"LIQUOR,WINE,BEER",36.0,31.002805850098746,0.02105236485143294
2017-08-09,28,"LIQUOR,WINE,BEER",37.0,34.791534960246395,0.003584985436531529
2017-08-10,28,"LIQUOR,WINE,BEER",76.0,53.9866316089487,0.11337721198957867
2017-08-11,28,"LIQUOR,WINE,BEER",115.0,144.06884322023856,0.050005108079239566
2017-08-12,28,"LIQUOR,WINE,BEER",103.0,138.98238542115718,0.08828367989607275
2017-08-13,28,"LIQUOR,WINE,BEER",55.0,82.2043112579677,0.1567744019721162
2017-08-14,28,"LIQUOR,WINE,BEER",5.0,25.195803784507408,2.1722036611935818
2017-08-15,28,"LIQUOR,WINE,BEER",27.0,30.867291137795895,0.01673805037669549
2017-07-31,28,MAGAZINES,0.0,1.1155539099453873,0.5614754781813192
2017-08-01,28,MAGAZINES,3.0,1.1249792187375416,0.40009715888009
2017-08-02,28,MAGAZINES,2.0,0.9628833443525532,0.17994377553306387
2017-08-03,28,MAGAZINES,1.0,0.9263421958735908,0.0014080664241284005
2017-08-04,28,MAGAZINES,1.0,0.9506790427056855,0.0006234830002687581
2017-08-05,28,MAGAZINES,2.0,1.6831961999635434,0.012455361929290362
2017-08-06,28,MAGAZINES,2.0,2.0954609765783596,0.0009812273530936445
2017-08-07,28,MAGAZINES,0.0,1.1242806303863324,0.5676616142664167
2017-08-08,28,MAGAZINES,2.0,1.148869315479684,0.11133599231937136
2017-08-09,28,MAGAZINES,0.0,1.0439626727012965,0.5110682987201549
2017-08-10,28,MAGAZINES,2.0,1.0625263905307192,0.14038559256762292
2017-08-11,28,MAGAZINES,0.0,1.9977711699488736,1.2053164931029
2017-08-12,28,MAGAZINES,2.0,1.6747916272574108,0.013165452953160232
2017-08-13,28,MAGAZINES,1.0,1.9487198327116324,0.15071782804959705
2017-08-14,28,MAGAZINES,1.0,1.2003930497736532,0.00911811528636297
2017-08-15,28,MAGAZINES,1.0,1.2491604324977,0.013785066985345776
2017-07-31,28,MEATS,148.533,234.32525432987586,0.20561827548965972
2017-08-01,28,MEATS,270.186,275.82986585152247,0.0004242851210931609
2017-08-02,28,MEATS,256.924,206.92795034530187,0.0464287605782659
2017-08-03,28,MEATS,378.656,348.4177959871759,0.006888543535802801
2017-08-04,28,MEATS,166.817,175.09155134138175,0.0023164909205597977
2017-08-05,28,MEATS,146.69499,243.93214541299355,0.25586595742542556
2017-08-06,28,MEATS,256.055,265.49426815375176,0.0013005158593973655
2017-08-07,28,MEATS,200.23,211.79759360232558,0.0031240181333794075
2017-08-08,28,MEATS,213.156,210.25713850845497,0.00018574048218250152
2017-08-09,28,MEATS,163.799,171.29429981277377,0.0019782489465219365
2017-08-10,28,MEATS,266.97,290.92082976920494,0.007328661285916553
2017-08-11,28,MEATS,200.318,184.3162959905371,0.006859429713622906
2017-08-12,28,MEATS,201.323,221.05004947812085,0.008655953019482994
2017-08-13,28,MEATS,225.448,248.9231625476025,0.00972949110994103
2017-08-14,28,MEATS,129.144,205.95008031353387,0.2151439059108537
2017-08-15,28,MEATS,249.189,220.5457313908155,0.014783544912054832
2017-07-31,28,PERSONAL CARE,338.0,347.99325315610525,0.0008440467512768222
2017-08-01,28,PERSONAL CARE,749.0,495.767332916245,0.16970398321052654
2017-08-02,28,PERSONAL CARE,311.0,303.20851540505595,0.0006395747726543232
2017-08-03,28,PERSONAL CARE,316.0,344.1485231264646,0.0072374242328448225
2017-08-04,28,PERSONAL CARE,193.0,311.16616222413677,0.22626904425068176
2017-08-05,28,PERSONAL CARE,298.0,389.55462875610556,0.07135538122547289
2017-08-06,28,PERSONAL CARE,558.0,532.3538405405513,0.0022056551792997816
2017-08-07,28,PERSONAL CARE,244.0,321.40117404844165,0.07537135595490745
2017-08-08,28,PERSONAL CARE,254.0,334.38973457568716,0.0750922749747804
2017-08-09,28,PERSONAL CARE,436.0,210.84922683236528,0.5242605197337027
2017-08-10,28,PERSONAL CARE,138.0,254.45315300065658,0.37035148762828723
2017-08-11,28,PERSONAL CARE,299.0,328.9130358627223,0.009033859476536224
2017-08-12,28,PERSONAL CARE,309.0,323.03544616514716,0.0019607727827248432
2017-08-13,28,PERSONAL CARE,324.0,461.5079157905294,0.12449499981310314
2017-08-14,28,PERSONAL CARE,287.0,297.3665768095218,0.0012504974885017125
2017-08-15,28,PERSONAL CARE,420.0,346.2695335968016,0.037068417526643034
2017-07-31,28,PET SUPPLIES,4.0,4.539873653587667,0.010513176421163489
2017-08-01,28,PET SUPPLIES,4.0,5.3358350041694145,0.0560665209315535
2017-08-02,28,PET SUPPLIES,3.0,4.591593735675346,0.11220489432417116
2017-08-03,28,PET SUPPLIES,5.0,4.133550636678166,0.02432411972653596
2017-08-04,28,PET SUPPLIES,5.0,4.128601959436951,0.02462588551139493
2017-08-05,28,PET SUPPLIES,9.0,7.6882704393917685,0.019771510230335444
2017-08-06,28,PET SUPPLIES,10.0,7.985719248505301,0.040908584091936574
2017-08-07,28,PET SUPPLIES,5.0,3.984962270693567,0.03434855604357602
2017-08-08,28,PET SUPPLIES,4.0,3.8726972793006884,0.0006651381577934711
2017-08-09,28,PET SUPPLIES,7.0,3.747165496866613,0.27237317945100675
2017-08-10,28,PET SUPPLIES,1.0,3.7208469087712404,0.7376079195631335
2017-08-11,28,PET SUPPLIES,10.0,5.673643240449744,0.24972942228180586
2017-08-12,28,PET SUPPLIES,3.0,6.93385864050951,0.4690128711063922
2017-08-13,28,PET SUPPLIES,6.0,7.455972585431119,0.03570696150765671
2017-08-14,28,PET SUPPLIES,5.0,4.040096316466391,0.030392440108306086
2017-08-15,28,PET SUPPLIES,3.0,4.164767075230339,0.06531379822650431
2017-07-31,28,PLAYERS AND ELECTRONICS,0.0,5.121344415752977,3.2825531030225035
2017-08-01,28,PLAYERS AND ELECTRONICS,3.0,6.010339228726148,0.31482393045153106
2017-08-02,28,PLAYERS AND ELECTRONICS,1.0,4.802123243724533,1.1343884759499432
2017-08-03,28,PLAYERS AND ELECTRONICS,9.0,4.0297180791648,0.4722729204604137
2017-08-04,28,PLAYERS AND ELECTRONICS,3.0,3.8898809042231437,0.04035019799671558
2017-08-05,28,PLAYERS AND ELECTRONICS,10.0,7.356110034601661,0.0755712530239729
2017-08-06,28,PLAYERS AND ELECTRONICS,10.0,8.895156434526038,0.011204198031084115
2017-08-07,28,PLAYERS AND ELECTRONICS,2.0,4.44516664498583,0.355354371759553
2017-08-08,28,PLAYERS AND ELECTRONICS,7.0,4.381050294946638,0.15725821916909105
2017-08-09,28,PLAYERS AND ELECTRONICS,3.0,3.940278559955731,0.044574760935102646
2017-08-10,28,PLAYERS AND ELECTRONICS,6.0,3.713348574433435,0.15642938115751184
2017-08-11,28,PLAYERS AND ELECTRONICS,8.0,5.5575974457501305,0.10023574013881544
2017-08-12,28,PLAYERS AND ELECTRONICS,2.0,7.116797654165816,0.9906686907974146
2017-08-13,28,PLAYERS AND ELECTRONICS,10.0,8.465685599561342,0.022566665964303192
2017-08-14,28,PLAYERS AND ELECTRONICS,3.0,4.6093509892943745,0.11433910833893297
2017-08-15,28,PLAYERS AND ELECTRONICS,2.0,4.603438381023425,0.390335200351505
2017-07-31,28,POULTRY,168.36,244.7000668649166,0.13844719129390973
2017-08-01,28,POULTRY,367.141,298.2329121353752,0.04294998287958731
2017-08-02,28,POULTRY,187.927,193.14074011382462,0.0007410734071193582
2017-08-03,28,POULTRY,233.813,193.75096273624533,0.03499437096507474
2017-08-04,28,POULTRY,193.812,275.1809807679134,0.12181592878443724
2017-08-05,28,POULTRY,201.975,312.42348830192185,0.1887663142272766
2017-08-06,28,POULTRY,400.143,368.1027612807852,0.006929377252056582
2017-08-07,28,POULTRY,187.047,217.49723325169745,0.02252443275129017
2017-08-08,28,POULTRY,197.183,211.64511519864925,0.004960920757247058
2017-08-09,28,POULTRY,171.418,165.0043005531025,0.0014370214803490402
2017-08-10,28,POULTRY,139.72,175.52241914760688,0.051381913112014836
2017-08-11,28,POULTRY,328.414,285.59844582216107,0.01938589116406719
2017-08-12,28,POULTRY,280.5,288.2320515599089,0.0007342400883638165
2017-08-13,28,POULTRY,291.083,331.6250543237649,0.016894250371481456
2017-08-14,28,POULTRY,129.149,213.839157453022,0.2512111586818004
2017-08-15,28,POULTRY,194.748,223.08187335485712,0.018274544448506454
2017-07-31,28,PREPARED FOODS,77.903,90.47029832810414,0.02184338011690437
2017-08-01,28,PREPARED FOODS,138.154,84.36119831425944,0.23881751367679765
2017-08-02,28,PREPARED FOODS,70.736,73.7575074704693,0.0017021341051424459
2017-08-03,28,PREPARED FOODS,82.135,70.95945315540875,0.020840670781107903
2017-08-04,28,PREPARED FOODS,74.954,68.48041409124087,0.007935779582185096
2017-08-05,28,PREPARED FOODS,77.991,91.76059772746956,0.025820644349936216
2017-08-06,28,PREPARED FOODS,144.144,101.60188393034636,0.12031883755702184
2017-08-07,28,PREPARED FOODS,68.102,80.29174967320773,0.026393530205061643
2017-08-08,28,PREPARED FOODS,91.024,69.1370746870475,0.0737654059885644
2017-08-09,28,PREPARED FOODS,57.978,63.657784551239686,0.008453702013638265
2017-08-10,28,PREPARED FOODS,38.721,62.69705532666269,0.22302792005830258
2017-08-11,28,PREPARED FOODS,117.655,75.54719197009632,0.1921180086142708
2017-08-12,28,PREPARED FOODS,63.768,88.20623221656861,0.1024891399150282
2017-08-13,28,PREPARED FOODS,126.978,90.56540457313574,0.11209428968523555
2017-08-14,28,PREPARED FOODS,81.097,79.91702250552174,0.00020959102516025137
2017-08-15,28,PREPARED FOODS,87.969,72.18860930009305,0.038121858137148745
2017-07-31,28,PRODUCE,1479.233,1512.8742849383548,0.0005050181419210079
2017-08-01,28,PRODUCE,3717.265,3185.7527992693754,0.023794510790385966
2017-08-02,28,PRODUCE,1221.743,1364.5888804968363,0.012207831112958575
2017-08-03,28,PRODUCE,1436.793,1351.1475040173964,0.003771830074578922
2017-08-04,28,PRODUCE,827.753,1165.5162520150545,0.11686474684420813
2017-08-05,28,PRODUCE,1316.996,1795.2408293176761,0.0958420374394297
2017-08-06,28,PRODUCE,2376.616,2223.27873174567,0.004444303214826449
2017-08-07,28,PRODUCE,1270.568,1417.4681807062766,0.011952340184215477
2017-08-08,28,PRODUCE,2865.329,2636.9861324801195,0.006891709304221128
2017-08-09,28,PRODUCE,944.797,1121.3931943120842,0.0293061896763897
2017-08-10,28,PRODUCE,914.357,1167.222577029845,0.05949918835788415
2017-08-11,28,PRODUCE,1563.95,1403.8587317260142,0.011646105584149247
2017-08-12,28,PRODUCE,1816.567,1719.9176929270668,0.002985650096440468
2017-08-13,28,PRODUCE,1932.402,2042.0535170513767,0.0030431072015609214
2017-08-14,28,PRODUCE,1246.04,1372.1541262269818,0.009280939416255797
2017-08-15,28,PRODUCE,3322.75,2707.2958208075274,0.041932421752003624
2017-07-31,28,SCHOOL AND OFFICE SUPPLIES,1.0,3.950586623045583,0.8214864532619427
